[2026-06-28 19:05:54] 开始获取全市场A股实时行情...
[2026-06-28 19:07:01] 获取到 5867 条股票数据
[2026-06-28 19:07:01] 列映射: {'code': '代码', 'name': '名称', 'price': '最新价', 'change_pct': '年初至今涨跌幅', 'amount': '成交额', 'turnover': '换手率'}
[2026-06-28 19:07:02] 预筛选候选股票: 4876 只
[2026-06-28 19:17:10] [1321/4876] 处理 688163 赛伦生物...
[2026-06-28 19:17:10] [1322/4876] 处理 688210 统联精密...
[2026-06-28 19:17:11] [1323/4876] 处理 601006 大秦铁路...
[2026-06-28 19:17:11] [1324/4876] 处理 600313 农发种业...
[2026-06-28 19:17:12]   → 60日跌幅 -37.76%，符合条件！
[2026-06-28 19:17:12] [1325/4876] 处理 001336 楚环科技...
[2026-06-28 19:17:12] [1326/4876] 处理 002269 美邦服饰...
[2026-06-28 19:17:13] [1327/4876] 处理 300129 泰胜风能...
[2026-06-28 19:17:13]   → 60日跌幅 -34.60%，符合条件！
[2026-06-28 19:17:13] [1328/4876] 处理 301218 华是科技...
[2026-06-28 19:17:14] [1329/4876] 处理 002660 茂硕电源...
[2026-06-28 19:17:14] [1330/4876] 处理 600444 国机通用...
[2026-06-28 19:17:15] [1331/4876] 处理 002522 浙江众成...
[2026-06-28 19:17:15] [1332/4876] 处理 600079 ST人福...
[2026-06-28 19:17:15] [1333/4876] 处理 300881 盛德鑫泰...
[2026-06-28 19:17:16] [1334/4876] 处理 601058 赛轮轮胎...
[2026-06-28 19:17:16] [1335/4876] 处理 600135 乐凯胶片...
[2026-06-28 19:17:17] [1336/4876] 处理 603699 纽威股份...
[2026-06-28 19:17:17] [1337/4876] 处理 300263 隆华科技...
[2026-06-28 19:17:18] [1338/4876] 处理 002820 桂发祥...
[2026-06-28 19:17:18] [1339/4876] 处理 301571 国科天成...
[2026-06-28 19:17:19] [1340/4876] 处理 600130 波导股份...
[2026-06-28 19:17:19] [1341/4876] 处理 301266 宇邦新材...
[2026-06-28 19:17:19] [1342/4876] 处理 002847 盐津铺子...
[2026-06-28 19:17:20] [1343/4876] 处理 002128 电投能源...
[2026-06-28 19:17:20] [1344/4876] 处理 301322 绿通科技...
[2026-06-28 19:17:21] [1345/4876] 处理 300486 东杰智能...
[2026-06-28 19:17:21] [1346/4876] 处理 688562 航天软件...
[2026-06-28 19:17:22] [1347/4876] 处理 600376 首开股份...
[2026-06-28 19:17:22]   → 60日跌幅 -37.50%，符合条件！
[2026-06-28 19:17:22] [1348/4876] 处理 920368 连城数控...
[2026-06-28 19:17:22] [1349/4876] 处理 920012 创达新材...
[2026-06-28 19:17:23] [1350/4876] 处理 300070 碧水源...
[2026-06-28 19:17:23] [1351/4876] 处理 603208 江山欧派...
[2026-06-28 19:17:24] [1352/4876] 处理 601886 江河集团...
[2026-06-28 19:17:24] [1353/4876] 处理 600333 长春燃气...
[2026-06-28 19:17:25] [1354/4876] 处理 002068 黑猫股份...
[2026-06-28 19:17:25] [1355/4876] 处理 000503 国新健康...
[2026-06-28 19:17:26] [1356/4876] 处理 605016 百龙创园...
[2026-06-28 19:17:26] [1357/4876] 处理 300044 *ST赛为...
[2026-06-28 19:17:26]   → 60日跌幅 -41.93%，符合条件！
[2026-06-28 19:17:26] [1358/4876] 处理 002111 威海广泰...
[2026-06-28 19:17:27] [1359/4876] 处理 688314 康拓医疗...
[2026-06-28 19:17:27]   → 60日跌幅 -34.78%，符合条件！
[2026-06-28 19:17:27] [1360/4876] 处理 000505 京粮控股...
[2026-06-28 19:17:28] [1361/4876] 处理 601326 秦港股份...
[2026-06-28 19:17:28] [1362/4876] 处理 301151 冠龙节能...
[2026-06-28 19:17:29] [1363/4876] 处理 002037 保利联合...
[2026-06-28 19:17:29] [1364/4876] 处理 688290 景业智能...
[2026-06-28 19:17:30] [1365/4876] 处理 600288 大恒科技...
[2026-06-28 19:17:30] [1366/4876] 处理 000019 深粮控股...
[2026-06-28 19:17:30] [1367/4876] 处理 601139 深圳燃气...
[2026-06-28 19:17:31] [1368/4876] 处理 002105 信隆健康...
[2026-06-28 19:17:31] [1369/4876] 处理 600848 上海临港...
[2026-06-28 19:17:32] [1370/4876] 处理 002933 新兴装备...
[2026-06-28 19:17:32] [1371/4876] 处理 603075 热威股份...
[2026-06-28 19:17:33] [1372/4876] 处理 600549 厦门钨业...
[2026-06-28 19:17:33] [1373/4876] 处理 002258 利尔化学...
[2026-06-28 19:17:34] [1374/4876] 处理 600729 重百集团...
[2026-06-28 19:17:34] [1375/4876] 处理 601177 杭齿前进...
[2026-06-28 19:17:34] [1376/4876] 处理 603628 XD清源股...
[2026-06-28 19:17:35]   → 60日跌幅 -40.49%，符合条件！
[2026-06-28 19:17:35] [1377/4876] 处理 301185 鸥玛软件...
[2026-06-28 19:17:35] [1378/4876] 处理 600353 旭光电子...
[2026-06-28 19:17:36] [1379/4876] 处理 688518 联赢激光...
[2026-06-28 19:17:36] [1380/4876] 处理 300610 晨化股份...
[2026-06-28 19:17:37] [1381/4876] 处理 002273 水晶光电...
[2026-06-28 19:17:37] [1382/4876] 处理 301313 凡拓数创...
[2026-06-28 19:17:38] [1383/4876] 处理 300135 宝利国际...
[2026-06-28 19:17:38] [1384/4876] 处理 002238 天威视讯...
[2026-06-28 19:17:38] [1385/4876] 处理 002516 旷达科技...
[2026-06-28 19:17:39] [1386/4876] 处理 688419 耐科装备...
[2026-06-28 19:17:39] [1387/4876] 处理 600844 金煤科技...
[2026-06-28 19:17:40]   → 60日跌幅 -52.69%，符合条件！
[2026-06-28 19:17:40] [1388/4876] 处理 300947 德必集团...
[2026-06-28 19:17:40] [1389/4876] 处理 600022 山东钢铁...
[2026-06-28 19:17:41] [1390/4876] 处理 600435 北方导航...
[2026-06-28 19:17:41] [1391/4876] 处理 002623 亚玛顿...
[2026-06-28 19:17:42] [1392/4876] 处理 002895 川恒股份...
[2026-06-28 19:17:42] [1393/4876] 处理 301037 保立佳...
[2026-06-28 19:17:43] [1394/4876] 处理 688552 航天南湖...
[2026-06-28 19:17:43]   → 60日跌幅 -37.41%，符合条件！
[2026-06-28 19:17:43] [1395/4876] 处理 002678 珠江钢琴...
[2026-06-28 19:17:43] [1396/4876] 处理 002682 龙洲股份...
[2026-06-28 19:17:44]   → 60日跌幅 -31.51%，符合条件！
[2026-06-28 19:17:44] [1397/4876] 处理 605499 东鹏饮料...
[2026-06-28 19:17:44]   → 60日跌幅 -36.06%，符合条件！
[2026-06-28 19:17:44] [1398/4876] 处理 301042 安联锐视...
[2026-06-28 19:17:45] [1399/4876] 处理 002830 名雕股份...
[2026-06-28 19:17:45] [1400/4876] 处理 600684 珠江股份...
[2026-06-28 19:17:45]   → 60日跌幅 -39.24%，符合条件！
[2026-06-28 19:17:46] [1401/4876] 处理 600863 华能蒙电...
[2026-06-28 19:17:46] [1402/4876] 处理 688281 华秦科技...
[2026-06-28 19:17:47] [1403/4876] 处理 600995 南网储能...
[2026-06-28 19:17:47] [1404/4876] 处理 601995 中金公司...
[2026-06-28 19:17:47] [1405/4876] 处理 601009 南京银行...
[2026-06-28 19:17:48] [1406/4876] 处理 000862 银星能源...
[2026-06-28 19:17:48]   → 60日跌幅 -32.77%，符合条件！
[2026-06-28 19:17:48] [1407/4876] 处理 002607 中公教育...
[2026-06-28 19:17:49]   → 60日跌幅 -32.08%，符合条件！
[2026-06-28 19:17:49] [1408/4876] 处理 300707 威唐工业...
[2026-06-28 19:17:49] [1409/4876] 处理 002511 中顺洁柔...
[2026-06-28 19:17:50] [1410/4876] 处理 601567 三星电气...
[2026-06-28 19:17:50]   → 60日跌幅 -46.71%，符合条件！
[2026-06-28 19:17:50] [1411/4876] 处理 688300 联瑞新材...
[2026-06-28 19:17:51] [1412/4876] 处理 002775 文科股份...
[2026-06-28 19:17:51] [1413/4876] 处理 002482 广田集团...
[2026-06-28 19:17:52] [1414/4876] 处理 300303 聚飞光电...
[2026-06-28 19:17:52] [1415/4876] 处理 002312 川发龙蟒...
[2026-06-28 19:17:52] [1416/4876] 处理 002468 申通快递...
[2026-06-28 19:17:53] [1417/4876] 处理 600529 山东药玻...
[2026-06-28 19:17:53] [1418/4876] 处理 603099 长白山...
[2026-06-28 19:17:54] [1419/4876] 处理 002800 天顺股份...
[2026-06-28 19:17:54]   → 60日跌幅 -36.97%，符合条件！
[2026-06-28 19:17:54] [1420/4876] 处理 300245 ST天玑...
[2026-06-28 19:17:54]   → 60日跌幅 -61.30%，符合条件！
[2026-06-28 19:17:55] [1421/4876] 处理 920026 卓兆点胶...
[2026-06-28 19:17:55] [1422/4876] 处理 603733 仙鹤股份...
[2026-06-28 19:17:56] [1423/4876] 处理 002722 物产金轮...
[2026-06-28 19:17:56] [1424/4876] 处理 300712 永福股份...
[2026-06-28 19:17:56]   → 60日跌幅 -34.26%，符合条件！
[2026-06-28 19:17:57] [1425/4876] 处理 600167 联美控股...
[2026-06-28 19:17:57] [1426/4876] 处理 600727 鲁北化工...
[2026-06-28 19:17:58] [1427/4876] 处理 301024 霍普股份...
[2026-06-28 19:17:58] [1428/4876] 处理 002735 王子新材...
[2026-06-28 19:17:59] [1429/4876] 处理 002676 顺威股份...
[2026-06-28 19:17:59] [1430/4876] 处理 002112 三变科技...
[2026-06-28 19:17:59] [1431/4876] 处理 300607 拓斯达...
[2026-06-28 19:18:00] [1432/4876] 处理 600233 圆通速递...
[2026-06-28 19:18:00] [1433/4876] 处理 000637 茂化实华...
[2026-06-28 19:18:01] [1434/4876] 处理 002865 钧达股份...
[2026-06-28 19:18:01] [1435/4876] 处理 920799 艾融软件...
[2026-06-28 19:18:02] [1436/4876] 处理 003042 中农联合...
[2026-06-28 19:18:02]   → 60日跌幅 -37.48%，符合条件！
[2026-06-28 19:18:02] [1437/4876] 处理 001280 中国铀业...
[2026-06-28 19:18:03] [1438/4876] 处理 603818 曲美家居...
[2026-06-28 19:18:03] [1439/4876] 处理 601022 宁波远洋...
[2026-06-28 19:18:04] [1440/4876] 处理 688329 艾隆科技...
[2026-06-28 19:18:04] [1441/4876] 处理 000822 山东海化...
[2026-06-28 19:18:04]   → 60日跌幅 -35.74%，符合条件！
[2026-06-28 19:18:04] [1442/4876] 处理 000685 中山公用...
[2026-06-28 19:18:05] [1443/4876] 处理 600477 杭萧钢构...
[2026-06-28 19:18:05] [1444/4876] 处理 601766 中国中车...
[2026-06-28 19:18:06] [1445/4876] 处理 002445 中南文化...
[2026-06-28 19:18:06]   → 60日跌幅 -30.88%，符合条件！
[2026-06-28 19:18:06] [1446/4876] 处理 600099 林海股份...
[2026-06-28 19:18:07] [1447/4876] 处理 001313 粤海饲料...
[2026-06-28 19:18:07] [1448/4876] 处理 600356 XD恒丰纸...
[2026-06-28 19:18:08] [1449/4876] 处理 600073 光明肉业...
[2026-06-28 19:18:08] [1450/4876] 处理 600600 青岛啤酒...
[2026-06-28 19:18:09] [1451/4876] 处理 688578 艾力斯...
[2026-06-28 19:18:09] [1452/4876] 处理 000656 *ST金科...
[2026-06-28 19:18:10] [1453/4876] 处理 603517 ST绝味...
[2026-06-28 19:18:10] [1454/4876] 处理 300475 香农芯创...
[2026-06-28 19:18:11] [1455/4876] 处理 300649 杭州园林...
[2026-06-28 19:18:11] [1456/4876] 处理 920068 天工股份...
[2026-06-28 19:18:11] [1457/4876] 处理 300158 振东制药...
[2026-06-28 19:18:12] [1458/4876] 处理 688076 ST诺泰...
[2026-06-28 19:18:12] [1459/4876] 处理 001268 联合精密...
[2026-06-28 19:18:13] [1460/4876] 处理 601005 重庆钢铁...
[2026-06-28 19:18:13] [1461/4876] 处理 603366 日出东方...
[2026-06-28 19:18:13]   → 60日跌幅 -34.31%，符合条件！
[2026-06-28 19:18:14] [1462/4876] 处理 000830 鲁西化工...
[2026-06-28 19:18:14] [1463/4876] 处理 301297 富乐德...
[2026-06-28 19:18:15] [1464/4876] 处理 601899 XD紫金矿...
[2026-06-28 19:18:15] [1465/4876] 处理 920284 灵鸽科技...
[2026-06-28 19:18:16] [1466/4876] 处理 603040 新坐标...
[2026-06-28 19:18:16] [1467/4876] 处理 002172 澳洋健康...
[2026-06-28 19:18:16]   → 60日跌幅 -31.16%，符合条件！
[2026-06-28 19:18:17] [1468/4876] 处理 003041 真爱美家...
[2026-06-28 19:18:17] [1469/4876] 处理 600101 明星电力...
[2026-06-28 19:18:17] [1470/4876] 处理 301119 正强股份...
[2026-06-28 19:18:18] [1471/4876] 处理 600035 XD楚天高...
[2026-06-28 19:18:18] [1472/4876] 处理 002651 利君股份...
[2026-06-28 19:18:19] [1473/4876] 处理 002982 湘佳股份...
[2026-06-28 19:18:19] [1474/4876] 处理 301302 华如科技...
[2026-06-28 19:18:20] [1475/4876] 处理 002612 朗姿股份...
[2026-06-28 19:18:20] [1476/4876] 处理 002162 悦心健康...
[2026-06-28 19:18:21] [1477/4876] 处理 003032 传智教育...
[2026-06-28 19:18:21] [1478/4876] 处理 600372 中航机载...
[2026-06-28 19:18:22] [1479/4876] 处理 300489 光智科技...
[2026-06-28 19:18:22] [1480/4876] 处理 002563 森马服饰...
[2026-06-28 19:18:23] [1481/4876] 处理 300006 莱美药业...
[2026-06-28 19:18:23] [1482/4876] 处理 603529 爱玛科技...
[2026-06-28 19:18:23]   → 60日跌幅 -39.47%，符合条件！
[2026-06-28 19:18:23] [1483/4876] 处理 000517 荣安地产...
[2026-06-28 19:18:24] [1484/4876] 处理 300223 北京君正...
[2026-06-28 19:18:24] [1485/4876] 处理 300726 宏达电子...
[2026-06-28 19:18:25] [1486/4876] 处理 002036 联创电子...
[2026-06-28 19:18:25] [1487/4876] 处理 300554 三超新材...
[2026-06-28 19:18:26] [1488/4876] 处理 603218 日月股份...
[2026-06-28 19:18:26]   → 60日跌幅 -32.30%，符合条件！
[2026-06-28 19:18:26] [1489/4876] 处理 002134 天津普林...
[2026-06-28 19:18:27] [1490/4876] 处理 920299 灿能电力...
[2026-06-28 19:18:27]   → 60日跌幅 -30.85%，符合条件！
[2026-06-28 19:18:27] [1491/4876] 处理 301286 侨源股份...
[2026-06-28 19:18:28] [1492/4876] 处理 920578 巨能股份...
[2026-06-28 19:18:28] [1493/4876] 处理 300228 富瑞特装...
[2026-06-28 19:18:29] [1494/4876] 处理 603518 锦泓集团...
[2026-06-28 19:18:29] [1495/4876] 处理 002327 富安娜...
[2026-06-28 19:18:29] [1496/4876] 处理 000516 国际医学...
[2026-06-28 19:18:30] [1497/4876] 处理 688556 高测股份...
[2026-06-28 19:18:30] [1498/4876] 处理 000786 北新建材...
[2026-06-28 19:18:31] [1499/4876] 处理 000035 中国天楹...
[2026-06-28 19:18:31] [1500/4876] 处理 600801 华新建材...
[2026-06-28 19:18:32] [1501/4876] 处理 002535 林州重机...
[2026-06-28 19:18:32]   → 60日跌幅 -39.56%，符合条件！
[2026-06-28 19:18:32] [1502/4876] 处理 000543 皖能电力...
[2026-06-28 19:18:33] [1503/4876] 处理 601106 中国一重...
[2026-06-28 19:18:33] [1504/4876] 处理 920808 曙光数创...
[2026-06-28 19:18:33] [1505/4876] 处理 000902 新洋丰...
[2026-06-28 19:18:34] [1506/4876] 处理 002224 三 力 士...
[2026-06-28 19:18:34]   → 60日跌幅 -31.17%，符合条件！
[2026-06-28 19:18:34] [1507/4876] 处理 600033 福建高速...
[2026-06-28 19:18:35] [1508/4876] 处理 000028 国药一致...
[2026-06-28 19:18:35] [1509/4876] 处理 600425 青松建化...
[2026-06-28 19:18:36] [1510/4876] 处理 301310 鑫宏业...
[2026-06-28 19:18:36] [1511/4876] 处理 300873 海晨股份...
[2026-06-28 19:18:37] [1512/4876] 处理 000883 湖北能源...
[2026-06-28 19:18:37] [1513/4876] 处理 603050 科林电气...
[2026-06-28 19:18:37] [1514/4876] 处理 603066 音飞储存...
[2026-06-28 19:18:38] [1515/4876] 处理 603680 今创集团...
[2026-06-28 19:18:38] [1516/4876] 处理 600305 恒顺醋业...
[2026-06-28 19:18:39] [1517/4876] 处理 000069 华侨城Ａ...
[2026-06-28 19:18:39] [1518/4876] 处理 603008 ST喜临门...
[2026-06-28 19:18:39]   → 60日跌幅 -50.06%，符合条件！
[2026-06-28 19:18:40] [1519/4876] 处理 688220 翱捷科技-U...
[2026-06-28 19:18:40] [1520/4876] 处理 600322 津投城开...
[2026-06-28 19:18:41] [1521/4876] 处理 300998 宁波方正...
[2026-06-28 19:18:41] [1522/4876] 处理 600019 宝钢股份...
[2026-06-28 19:18:41] [1523/4876] 处理 000001 平安银行...
[2026-06-28 19:18:42] [1524/4876] 处理 002484 江海股份...
[2026-06-28 19:18:42] [1525/4876] 处理 001255 博菲电气...
[2026-06-28 19:18:42]   → 60日跌幅 -30.41%，符合条件！
[2026-06-28 19:18:43] [1526/4876] 处理 002943 宇晶股份...
[2026-06-28 19:18:43] [1527/4876] 处理 603712 七一二...
[2026-06-28 19:18:44] [1528/4876] 处理 600251 冠农股份...
[2026-06-28 19:18:44] [1529/4876] 处理 600681 百川能源...
[2026-06-28 19:18:44] [1530/4876] 处理 300053 航宇微...
[2026-06-28 19:18:45] [1531/4876] 处理 301557 常友科技...
[2026-06-28 19:18:45] [1532/4876] 处理 002320 海峡股份...
[2026-06-28 19:18:46] [1533/4876] 处理 600809 山西汾酒...
[2026-06-28 19:18:46] [1534/4876] 处理 002701 奥瑞金...
[2026-06-28 19:18:47] [1535/4876] 处理 300664 鹏鹞环保...
[2026-06-28 19:18:47] [1536/4876] 处理 603277 银都股份...
[2026-06-28 19:18:48] [1537/4876] 处理 603506 南都物业...
[2026-06-28 19:18:48] [1538/4876] 处理 300034 钢研高纳...
[2026-06-28 19:18:49] [1539/4876] 处理 600354 敦煌种业...
[2026-06-28 19:18:49]   → 60日跌幅 -31.38%，符合条件！
[2026-06-28 19:18:49] [1540/4876] 处理 600780 通宝能源...
[2026-06-28 19:18:49] [1541/4876] 处理 002817 黄山胶囊...
[2026-06-28 19:18:50] [1542/4876] 处理 002419 天虹股份...
[2026-06-28 19:18:50] [1543/4876] 处理 000061 农 产 品...
[2026-06-28 19:18:51] [1544/4876] 处理 600132 重庆啤酒...
[2026-06-28 19:18:51] [1545/4876] 处理 301090 华润材料...
[2026-06-28 19:18:52] [1546/4876] 处理 002572 索菲亚...
[2026-06-28 19:18:52]   → 60日跌幅 -37.80%，符合条件！
[2026-06-28 19:18:52] [1547/4876] 处理 688303 大全能源...
[2026-06-28 19:18:53] [1548/4876] 处理 603373 安邦护卫...
[2026-06-28 19:18:53] [1549/4876] 处理 600523 贵航股份...
[2026-06-28 19:18:54] [1550/4876] 处理 002459 晶澳科技...
[2026-06-28 19:18:54]   → 60日跌幅 -30.70%，符合条件！
[2026-06-28 19:18:54] [1551/4876] 处理 300829 金丹科技...
[2026-06-28 19:18:54]   → 60日跌幅 -33.75%，符合条件！
[2026-06-28 19:18:55] [1552/4876] 处理 002487 大金重工...
[2026-06-28 19:18:55] [1553/4876] 处理 920139 华岭股份...
[2026-06-28 19:18:55] [1554/4876] 处理 001387 雪祺电气...
[2026-06-28 19:18:56] [1555/4876] 处理 001366 播恩集团...
[2026-06-28 19:18:56] [1556/4876] 处理 603086 先达股份...
[2026-06-28 19:18:57]   → 60日跌幅 -32.00%，符合条件！
[2026-06-28 19:18:57] [1557/4876] 处理 300106 西部牧业...
[2026-06-28 19:18:57] [1558/4876] 处理 001326 联域股份...
[2026-06-28 19:18:58] [1559/4876] 处理 300935 盈建科...
[2026-06-28 19:18:58] [1560/4876] 处理 688657 浩辰软件...
[2026-06-28 19:18:59] [1561/4876] 处理 605169 洪通燃气...
[2026-06-28 19:18:59]   → 60日跌幅 -30.32%，符合条件！
[2026-06-28 19:18:59] [1562/4876] 处理 300763 锦浪科技...
[2026-06-28 19:19:00] [1563/4876] 处理 603813 原尚股份...
[2026-06-28 19:19:00] [1564/4876] 处理 600738 丽尚国潮...
[2026-06-28 19:19:01] [1565/4876] 处理 002299 圣农发展...
[2026-06-28 19:19:01] [1566/4876] 处理 002097 山河智能...
[2026-06-28 19:19:01] [1567/4876] 处理 600375 汉马科技...
[2026-06-28 19:19:02] [1568/4876] 处理 002495 佳隆股份...
[2026-06-28 19:19:02] [1569/4876] 处理 002595 豪迈科技...
[2026-06-28 19:19:03] [1570/4876] 处理 002622 皓宸医疗...
[2026-06-28 19:19:03] [1571/4876] 处理 300160 秀强股份...
[2026-06-28 19:19:04] [1572/4876] 处理 300371 汇中股份...
[2026-06-28 19:19:04] [1573/4876] 处理 600395 盘江股份...
[2026-06-28 19:19:05] [1574/4876] 处理 603379 三美股份...
[2026-06-28 19:19:05] [1575/4876] 处理 301117 佳缘科技...
[2026-06-28 19:19:05] [1576/4876] 处理 000607 华媒控股...
[2026-06-28 19:19:06] [1577/4876] 处理 688286 敏芯股份...
[2026-06-28 19:19:06] [1578/4876] 处理 300172 中电环保...
[2026-06-28 19:19:07] [1579/4876] 处理 301263 泰恩康...
[2026-06-28 19:19:07] [1580/4876] 处理 301022 海泰科...
[2026-06-28 19:19:07]   → 60日跌幅 -34.73%，符合条件！
[2026-06-28 19:19:08] [1581/4876] 处理 002802 洪汇新材...
[2026-06-28 19:19:08] [1582/4876] 处理 600579 中化装备...
[2026-06-28 19:19:09] [1583/4876] 处理 300393 中来股份...
[2026-06-28 19:19:09] [1584/4876] 处理 600805 悦达投资...
[2026-06-28 19:19:09] [1585/4876] 处理 002377 国创高新...
[2026-06-28 19:19:10] [1586/4876] 处理 301129 瑞纳智能...
[2026-06-28 19:19:10] [1587/4876] 处理 002383 合众思壮...
[2026-06-28 19:19:11]   → 60日跌幅 -31.41%，符合条件！
[2026-06-28 19:19:11] [1588/4876] 处理 600282 南钢股份...
[2026-06-28 19:19:11] [1589/4876] 处理 002557 洽洽食品...
[2026-06-28 19:19:12] [1590/4876] 处理 600815 厦工股份...
[2026-06-28 19:19:12]   → 60日跌幅 -39.67%，符合条件！
[2026-06-28 19:19:12] [1591/4876] 处理 301050 雷电微力...
[2026-06-28 19:19:13] [1592/4876] 处理 002091 江苏国泰...
[2026-06-28 19:19:13] [1593/4876] 处理 300329 海伦钢琴...
[2026-06-28 19:19:13] [1594/4876] 处理 600650 锦江在线...
[2026-06-28 19:19:14] [1595/4876] 处理 002766 索菱股份...
[2026-06-28 19:19:14] [1596/4876] 处理 600157 永泰能源...
[2026-06-28 19:19:15] [1597/4876] 处理 001328 登康口腔...
[2026-06-28 19:19:15] [1598/4876] 处理 300790 宇瞳光学...
[2026-06-28 19:19:16] [1599/4876] 处理 000058 深 赛 格...
[2026-06-28 19:19:16] [1600/4876] 处理 300850 新强联...
[2026-06-28 19:19:16]   → 60日跌幅 -39.21%，符合条件！
[2026-06-28 19:19:17] [1601/4876] 处理 002443 金洲管道...
[2026-06-28 19:19:17] [1602/4876] 处理 002966 苏州银行...
[2026-06-28 19:19:18] [1603/4876] 处理 002316 亚联发展...
[2026-06-28 19:19:18] [1604/4876] 处理 600871 石化油服...
[2026-06-28 19:19:18]   → 60日跌幅 -30.48%，符合条件！
[2026-06-28 19:19:19] [1605/4876] 处理 603809 豪能股份...
[2026-06-28 19:19:19] [1606/4876] 处理 603600 永艺股份...
[2026-06-28 19:19:20] [1607/4876] 处理 300220 金运激光...
[2026-06-28 19:19:20] [1608/4876] 处理 300984 金沃股份...
[2026-06-28 19:19:20] [1609/4876] 处理 603937 丽岛新材...
[2026-06-28 19:19:21] [1610/4876] 处理 603917 合力科技...
[2026-06-28 19:19:21] [1611/4876] 处理 002223 鱼跃医疗...
[2026-06-28 19:19:22] [1612/4876] 处理 600583 海油工程...
[2026-06-28 19:19:22] [1613/4876] 处理 603815 交建股份...
[2026-06-28 19:19:23] [1614/4876] 处理 603758 秦安股份...
[2026-06-28 19:19:23] [1615/4876] 处理 300165 天瑞仪器...
[2026-06-28 19:19:24] [1616/4876] 处理 300806 斯迪克...
[2026-06-28 19:19:24] [1617/4876] 处理 002523 天桥起重...
[2026-06-28 19:19:25] [1618/4876] 处理 601186 中国铁建...
[2026-06-28 19:19:25] [1619/4876] 处理 300443 金雷股份...
[2026-06-28 19:19:26] [1620/4876] 处理 300733 西菱动力...
[2026-06-28 19:19:26] [1621/4876] 处理 603112 华翔股份...
[2026-06-28 19:19:26] [1622/4876] 处理 688129 东来技术...
[2026-06-28 19:19:27] [1623/4876] 处理 920029 开发科技...
[2026-06-28 19:19:27]   → 60日跌幅 -33.60%，符合条件！
[2026-06-28 19:19:27] [1624/4876] 处理 920885 星辰科技...
[2026-06-28 19:19:28]   → 60日跌幅 -32.78%，符合条件！
[2026-06-28 19:19:28] [1625/4876] 处理 002004 华邦健康...
[2026-06-28 19:19:28] [1626/4876] 处理 600004 白云机场...
[2026-06-28 19:19:29] [1627/4876] 处理 000619 海螺新材...
[2026-06-28 19:19:29] [1628/4876] 处理 601801 皖新传媒...
[2026-06-28 19:19:30] [1629/4876] 处理 002055 ST得润...
[2026-06-28 19:19:30] [1630/4876] 处理 301303 真兰仪表...
[2026-06-28 19:19:31] [1631/4876] 处理 300483 首华燃气...
[2026-06-28 19:19:31] [1632/4876] 处理 002666 德联集团...
[2026-06-28 19:19:32] [1633/4876] 处理 601618 中国中冶...
[2026-06-28 19:19:32] [1634/4876] 处理 002035 华帝股份...
[2026-06-28 19:19:32]   → 60日跌幅 -34.02%，符合条件！
[2026-06-28 19:19:33] [1635/4876] 处理 000020 深华发Ａ...
[2026-06-28 19:19:33]   → 60日跌幅 -33.02%，符合条件！
[2026-06-28 19:19:33] [1636/4876] 处理 605080 浙江自然...
[2026-06-28 19:19:33] [1637/4876] 处理 688282 理工导航...
[2026-06-28 19:19:34] [1638/4876] 处理 002337 赛象科技...
[2026-06-28 19:19:34] [1639/4876] 处理 300197 节能铁汉...
[2026-06-28 19:19:35] [1640/4876] 处理 600455 博通股份...
[2026-06-28 19:19:35] [1641/4876] 处理 001228 永泰运...
[2026-06-28 19:19:36] [1642/4876] 处理 605507 国邦医药...
[2026-06-28 19:19:36] [1643/4876] 处理 002705 新宝股份...
[2026-06-28 19:19:37] [1644/4876] 处理 000719 中原传媒...
[2026-06-28 19:19:37] [1645/4876] 处理 600502 安徽建工...
[2026-06-28 19:19:38] [1646/4876] 处理 600698 湖南天雁...
[2026-06-28 19:19:38]   → 60日跌幅 -30.33%，符合条件！
[2026-06-28 19:19:38] [1647/4876] 处理 000030 富奥股份...
[2026-06-28 19:19:39] [1648/4876] 处理 603105 芯能科技...
[2026-06-28 19:19:39]   → 60日跌幅 -41.18%，符合条件！
[2026-06-28 19:19:39] [1649/4876] 处理 600257 大湖股份...
[2026-06-28 19:19:39]   → 60日跌幅 -32.83%，符合条件！
[2026-06-28 19:19:40] [1650/4876] 处理 601900 南方传媒...
[2026-06-28 19:19:40] [1651/4876] 处理 603585 苏利股份...
[2026-06-28 19:19:40]   → 60日跌幅 -39.89%，符合条件！
[2026-06-28 19:19:40] [1652/4876] 处理 002148 北纬科技...
[2026-06-28 19:19:41] [1653/4876] 处理 300020 ST银江...
[2026-06-28 19:19:41]   → 60日跌幅 -30.99%，符合条件！
[2026-06-28 19:19:41] [1654/4876] 处理 603666 亿嘉和...
[2026-06-28 19:19:42] [1655/4876] 处理 600993 马应龙...
[2026-06-28 19:19:42] [1656/4876] 处理 600612 老凤祥...
[2026-06-28 19:19:43] [1657/4876] 处理 601991 大唐发电...
[2026-06-28 19:19:43] [1658/4876] 处理 601003 柳钢股份...
[2026-06-28 19:19:43]   → 60日跌幅 -30.41%，符合条件！
[2026-06-28 19:19:44] [1659/4876] 处理 600266 城建发展...
[2026-06-28 19:19:44] [1660/4876] 处理 300155 安居宝...
[2026-06-28 19:19:44] [1661/4876] 处理 002140 东华科技...
[2026-06-28 19:19:45] [1662/4876] 处理 002967 广电计量...
[2026-06-28 19:19:45] [1663/4876] 处理 002291 遥望科技...
